,year,month,day,extent,date
538,1996,6,22,29.6,22.0/6.0/1996.0
539,1996,6,23,31.5,23.0/6.0/1996.0
540,1996,6,24,30.3,24.0/6.0/1996.0
541,1996,6,25,31.1,25.0/6.0/1996.0
542,1996,6,26,30.3,26.0/6.0/1996.0
543,1996,6,27,29.7,27.0/6.0/1996.0
544,1996,6,28,30.5,28.0/6.0/1996.0
545,1996,6,29,30.2,29.0/6.0/1996.0
546,1996,6,30,30.2,30.0/6.0/1996.0
547,1996,7,1,31.0,1.0/7.0/1996.0
548,1996,7,2,30.4,2.0/7.0/1996.0
549,1996,7,3,30.6,3.0/7.0/1996.0
550,1996,7,4,29.2,4.0/7.0/1996.0
551,1996,7,5,30.5,5.0/7.0/1996.0
552,1996,7,6,29.0,6.0/7.0/1996.0
553,1996,7,7,29.0,7.0/7.0/1996.0
554,1996,7,8,30.1,8.0/7.0/1996.0
555,1996,7,9,29.0,9.0/7.0/1996.0
556,1996,7,10,30.6,10.0/7.0/1996.0
557,1996,7,11,30.1,11.0/7.0/1996.0
558,1996,7,12,30.1,12.0/7.0/1996.0
559,1996,7,13,30.4,13.0/7.0/1996.0
560,1996,7,14,29.5,14.0/7.0/1996.0
561,1996,7,15,29.4,15.0/7.0/1996.0
562,1996,7,16,27.5,16.0/7.0/1996.0
563,1996,7,17,25.9,17.0/7.0/1996.0
564,1996,7,18,27.0,18.0/7.0/1996.0
565,1996,7,19,28.2,19.0/7.0/1996.0
566,1996,7,20,29.0,20.0/7.0/1996.0
567,1996,7,21,28.8,21.0/7.0/1996.0
568,1996,7,22,29.6,22.0/7.0/1996.0
569,1996,7,23,30.5,23.0/7.0/1996.0
570,1996,7,24,30.8,24.0/7.0/1996.0
571,1996,7,25,30.2,25.0/7.0/1996.0
572,1996,7,26,30.0,26.0/7.0/1996.0
573,1996,7,27,30.4,27.0/7.0/1996.0
574,1996,7,28,31.3,28.0/7.0/1996.0
575,1996,7,29,30.9,29.0/7.0/1996.0
576,1996,7,30,30.0,30.0/7.0/1996.0
577,1996,7,31,30.2,31.0/7.0/1996.0
578,1996,8,1,30.6,1.0/8.0/1996.0
579,1996,8,2,30.3,2.0/8.0/1996.0
580,1996,8,3,31.0,3.0/8.0/1996.0
581,1996,8,4,31.2,4.0/8.0/1996.0
582,1996,8,5,31.4,5.0/8.0/1996.0
583,1996,8,6,30.7,6.0/8.0/1996.0
584,1996,8,7,29.0,7.0/8.0/1996.0
585,1996,8,8,30.4,8.0/8.0/1996.0
586,1996,8,9,30.4,9.0/8.0/1996.0
587,1996,8,10,29.6,10.0/8.0/1996.0
588,1996,8,11,29.0,11.0/8.0/1996.0
589,1996,8,12,29.4,12.0/8.0/1996.0
590,1996,8,13,30.5,13.0/8.0/1996.0
591,1996,8,14,31.0,14.0/8.0/1996.0
592,1996,8,15,29.2,15.0/8.0/1996.0
593,1996,8,16,28.1,16.0/8.0/1996.0
594,1996,8,17,29.4,17.0/8.0/1996.0
595,1996,8,18,29.0,18.0/8.0/1996.0
596,1996,8,19,28.6,19.0/8.0/1996.0
597,1996,8,20,29.2,20.0/8.0/1996.0
598,1996,8,21,28.2,21.0/8.0/1996.0
599,1996,8,22,28.9,22.0/8.0/1996.0
600,1996,8,23,28.8,23.0/8.0/1996.0
601,1996,8,24,29.9,24.0/8.0/1996.0
602,1996,8,25,29.2,25.0/8.0/1996.0
603,1996,8,26,30.2,26.0/8.0/1996.0
604,1996,8,27,29.5,27.0/8.0/1996.0
605,1996,8,28,30.1,28.0/8.0/1996.0
606,1996,8,29,30.0,29.0/8.0/1996.0
607,1996,8,30,31.1,30.0/8.0/1996.0
608,1996,8,31,29.4,31.0/8.0/1996.0
609,1996,9,1,27.8,1.0/9.0/1996.0
610,1996,9,2,27.4,2.0/9.0/1996.0
611,1996,9,3,27.6,3.0/9.0/1996.0
612,1996,9,4,28.6,4.0/9.0/1996.0
613,1996,9,5,27.9,5.0/9.0/1996.0
614,1996,9,6,29.8,6.0/9.0/1996.0
615,1996,9,7,29.2,7.0/9.0/1996.0
616,1996,9,8,28.6,8.0/9.0/1996.0
617,1996,9,9,28.8,9.0/9.0/1996.0
618,1996,9,10,26.0,10.0/9.0/1996.0
619,1996,9,11,25.6,11.0/9.0/1996.0
620,1996,9,12,25.5,12.0/9.0/1996.0
621,1996,9,13,28.6,13.0/9.0/1996.0
622,1996,9,14,29.6,14.0/9.0/1996.0
623,1996,9,15,29.2,15.0/9.0/1996.0
624,1996,9,16,29.3,16.0/9.0/1996.0
625,1996,9,17,29.5,17.0/9.0/1996.0
626,1996,9,18,30.2,18.0/9.0/1996.0
627,1996,9,19,30.4,19.0/9.0/1996.0
628,1996,9,20,29.5,20.0/9.0/1996.0
629,1996,9,21,29.0,21.0/9.0/1996.0
630,1996,9,22,27.9,22.0/9.0/1996.0
631,1996,9,23,27.0,23.0/9.0/1996.0
632,1996,9,24,27.5,24.0/9.0/1996.0
633,1996,9,25,28.4,25.0/9.0/1996.0
634,1996,9,26,29.1,26.0/9.0/1996.0
635,1996,9,27,29.0,27.0/9.0/1996.0
636,1996,9,28,28.4,28.0/9.0/1996.0
637,1996,9,29,29.0,29.0/9.0/1996.0
638,1996,9,30,29.3,30.0/9.0/1996.0
639,1996,10,1,27.4,1.0/10.0/1996.0
640,1996,10,2,28.8,2.0/10.0/1996.0
641,1996,10,3,28.9,3.0/10.0/1996.0
642,1996,10,4,28.9,4.0/10.0/1996.0
643,1996,10,5,29.6,5.0/10.0/1996.0
644,1996,10,6,29.6,6.0/10.0/1996.0
645,1996,10,7,29.3,7.0/10.0/1996.0
646,1996,10,8,27.9,8.0/10.0/1996.0
647,1996,10,9,25.6,9.0/10.0/1996.0
648,1996,10,10,25.8,10.0/10.0/1996.0
649,1996,10,11,26.4,11.0/10.0/1996.0
650,1996,10,12,26.8,12.0/10.0/1996.0
651,1996,10,13,26.9,13.0/10.0/1996.0
652,1996,10,14,27.0,14.0/10.0/1996.0
653,1996,10,15,26.4,15.0/10.0/1996.0
654,1996,10,16,24.0,16.0/10.0/1996.0
655,1996,10,17,24.4,17.0/10.0/1996.0
656,1996,10,18,25.5,18.0/10.0/1996.0
657,1996,10,19,27.9,19.0/10.0/1996.0
658,1996,10,20,27.4,20.0/10.0/1996.0
659,1996,10,21,26.7,21.0/10.0/1996.0
660,1996,10,22,28.2,22.0/10.0/1996.0
661,1996,10,23,27.8,23.0/10.0/1996.0
662,1996,10,24,26.4,24.0/10.0/1996.0
663,1996,10,25,29.0,25.0/10.0/1996.0
664,1996,10,26,29.0,26.0/10.0/1996.0
665,1996,10,27,28.7,27.0/10.0/1996.0
666,1996,10,28,27.2,28.0/10.0/1996.0
667,1996,10,29,27.8,29.0/10.0/1996.0
668,1996,10,30,27.4,30.0/10.0/1996.0
669,1996,10,31,27.0,31.0/10.0/1996.0
670,1996,11,1,27.3,1.0/11.0/1996.0
671,1996,11,2,27.6,2.0/11.0/1996.0
672,1996,11,3,27.0,3.0/11.0/1996.0
673,1996,11,4,26.4,4.0/11.0/1996.0
674,1996,11,5,26.1,5.0/11.0/1996.0
675,1996,11,6,26.9,6.0/11.0/1996.0
676,1996,11,7,27.8,7.0/11.0/1996.0
677,1996,11,8,28.1,8.0/11.0/1996.0
678,1996,11,9,27.6,9.0/11.0/1996.0
679,1996,11,10,27.5,10.0/11.0/1996.0
680,1996,11,11,27.6,11.0/11.0/1996.0
681,1996,11,12,28.1,12.0/11.0/1996.0
682,1996,11,13,27.0,13.0/11.0/1996.0
683,1996,11,14,27.1,14.0/11.0/1996.0
684,1996,11,15,27.6,15.0/11.0/1996.0
685,1996,11,16,27.5,16.0/11.0/1996.0
686,1996,11,17,27.5,17.0/11.0/1996.0
687,1996,11,18,24.4,18.0/11.0/1996.0
688,1996,11,19,25.5,19.0/11.0/1996.0
689,1996,11,20,26.0,20.0/11.0/1996.0
690,1996,11,21,24.4,21.0/11.0/1996.0
691,1996,11,22,24.4,22.0/11.0/1996.0
692,1996,11,23,24.3,23.0/11.0/1996.0
693,1996,11,24,26.3,24.0/11.0/1996.0
694,1996,11,25,23.9,25.0/11.0/1996.0
695,1996,11,26,24.4,26.0/11.0/1996.0
696,1996,11,27,25.3,27.0/11.0/1996.0
697,1996,11,28,25.9,28.0/11.0/1996.0
698,1996,11,29,24.6,29.0/11.0/1996.0
699,1996,11,30,24.4,30.0/11.0/1996.0
700,1996,12,1,23.6,1.0/12.0/1996.0
701,1996,12,2,23.6,2.0/12.0/1996.0
702,1996,12,3,25.0,3.0/12.0/1996.0
703,1996,12,4,26.8,4.0/12.0/1996.0
704,1996,12,5,26.8,5.0/12.0/1996.0
705,1996,12,6,25.0,6.0/12.0/1996.0
706,1996,12,7,27.3,7.0/12.0/1996.0
707,1996,12,8,24.4,8.0/12.0/1996.0
708,1996,12,9,24.9,9.0/12.0/1996.0
709,1996,12,10,24.5,10.0/12.0/1996.0
710,1996,12,11,25.9,11.0/12.0/1996.0
711,1996,12,12,23.5,12.0/12.0/1996.0
712,1996,12,13,24.4,13.0/12.0/1996.0
713,1996,12,14,24.3,14.0/12.0/1996.0
714,1996,12,15,24.0,15.0/12.0/1996.0
715,1996,12,16,25.4,16.0/12.0/1996.0
716,1996,12,17,25.8,17.0/12.0/1996.0
717,1996,12,18,24.7,18.0/12.0/1996.0
718,1996,12,19,24.9,19.0/12.0/1996.0
719,1996,12,20,25.3,20.0/12.0/1996.0
720,1996,12,21,23.4,21.0/12.0/1996.0
721,1996,12,22,24.5,22.0/12.0/1996.0
722,1996,12,23,23.4,23.0/12.0/1996.0
723,1996,12,24,23.6,24.0/12.0/1996.0
724,1996,12,25,23.1,25.0/12.0/1996.0
725,1996,12,26,24.5,26.0/12.0/1996.0
726,1996,12,27,24.9,27.0/12.0/1996.0
727,1996,12,28,24.9,28.0/12.0/1996.0
728,1996,12,29,24.8,29.0/12.0/1996.0
729,1996,12,30,24.7,30.0/12.0/1996.0
730,1996,12,31,24.4,31.0/12.0/1996.0
731,1997,1,1,24.6,1.0/1.0/1997.0
732,1997,1,2,24.2,2.0/1.0/1997.0
733,1997,1,3,23.6,3.0/1.0/1997.0
734,1997,1,4,24.0,4.0/1.0/1997.0
735,1997,1,5,24.3,5.0/1.0/1997.0
736,1997,1,6,23.7,6.0/1.0/1997.0
737,1997,1,7,23.6,7.0/1.0/1997.0
738,1997,1,8,23.8,8.0/1.0/1997.0
739,1997,1,9,25.3,9.0/1.0/1997.0
740,1997,1,10,23.1,10.0/1.0/1997.0
741,1997,1,11,24.8,11.0/1.0/1997.0
742,1997,1,12,25.4,12.0/1.0/1997.0
743,1997,1,13,26.1,13.0/1.0/1997.0
744,1997,1,14,24.6,14.0/1.0/1997.0
745,1997,1,15,24.1,15.0/1.0/1997.0
746,1997,1,16,24.4,16.0/1.0/1997.0
747,1997,1,17,25.2,17.0/1.0/1997.0
748,1997,1,18,25.3,18.0/1.0/1997.0
749,1997,1,19,24.2,19.0/1.0/1997.0
750,1997,1,20,24.8,20.0/1.0/1997.0
751,1997,1,21,26.3,21.0/1.0/1997.0
752,1997,1,22,24.8,22.0/1.0/1997.0
753,1997,1,23,24.4,23.0/1.0/1997.0
754,1997,1,24,23.8,24.0/1.0/1997.0
755,1997,1,25,24.6,25.0/1.0/1997.0
756,1997,1,26,24.0,26.0/1.0/1997.0
757,1997,1,27,24.4,27.0/1.0/1997.0
758,1997,1,28,25.2,28.0/1.0/1997.0
759,1997,1,29,24.0,29.0/1.0/1997.0
760,1997,1,30,23.4,30.0/1.0/1997.0
761,1997,1,31,22.5,31.0/1.0/1997.0
762,1997,2,1,23.4,1.0/2.0/1997.0
763,1997,2,2,24.4,2.0/2.0/1997.0
764,1997,2,3,24.3,3.0/2.0/1997.0
765,1997,2,4,26.6,4.0/2.0/1997.0
766,1997,2,5,25.4,5.0/2.0/1997.0
767,1997,2,6,25.6,6.0/2.0/1997.0
768,1997,2,7,25.0,7.0/2.0/1997.0
769,1997,2,8,25.4,8.0/2.0/1997.0
770,1997,2,9,25.4,9.0/2.0/1997.0
771,1997,2,10,25.8,10.0/2.0/1997.0
772,1997,2,11,26.2,11.0/2.0/1997.0
773,1997,2,12,26.3,12.0/2.0/1997.0
774,1997,2,13,24.8,13.0/2.0/1997.0
775,1997,2,14,25.9,14.0/2.0/1997.0
776,1997,2,15,24.1,15.0/2.0/1997.0
777,1997,2,16,24.6,16.0/2.0/1997.0
778,1997,2,17,25.3,17.0/2.0/1997.0
779,1997,2,18,24.3,18.0/2.0/1997.0
780,1997,2,19,25.6,19.0/2.0/1997.0
781,1997,2,20,27.0,20.0/2.0/1997.0
782,1997,2,21,26.9,21.0/2.0/1997.0
783,1997,2,22,27.0,22.0/2.0/1997.0
784,1997,2,23,26.1,23.0/2.0/1997.0
785,1997,2,24,26.7,24.0/2.0/1997.0
786,1997,2,25,26.4,25.0/2.0/1997.0
787,1997,2,26,25.1,26.0/2.0/1997.0
788,1997,2,27,25.8,27.0/2.0/1997.0
789,1997,2,28,25.9,28.0/2.0/1997.0
790,1997,3,1,25.8,1.0/3.0/1997.0
791,1997,3,2,26.4,2.0/3.0/1997.0
792,1997,3,3,26.4,3.0/3.0/1997.0
793,1997,3,4,25.4,4.0/3.0/1997.0
794,1997,3,5,25.1,5.0/3.0/1997.0
795,1997,3,6,25.9,6.0/3.0/1997.0
796,1997,3,7,26.1,7.0/3.0/1997.0
797,1997,3,8,27.2,8.0/3.0/1997.0
798,1997,3,9,27.6,9.0/3.0/1997.0
799,1997,3,10,27.7,10.0/3.0/1997.0
800,1997,3,11,29.2,11.0/3.0/1997.0
801,1997,3,12,28.1,12.0/3.0/1997.0
802,1997,3,13,27.8,13.0/3.0/1997.0
803,1997,3,14,29.1,14.0/3.0/1997.0
804,1997,3,15,29.2,15.0/3.0/1997.0
805,1997,3,16,29.6,16.0/3.0/1997.0
806,1997,3,17,29.0,17.0/3.0/1997.0
807,1997,3,18,28.9,18.0/3.0/1997.0
808,1997,3,19,28.8,19.0/3.0/1997.0
809,1997,3,20,28.6,20.0/3.0/1997.0
810,1997,3,21,29.4,21.0/3.0/1997.0
811,1997,3,22,30.6,22.0/3.0/1997.0
812,1997,3,23,29.7,23.0/3.0/1997.0
813,1997,3,24,28.9,24.0/3.0/1997.0
814,1997,3,25,28.3,25.0/3.0/1997.0
815,1997,3,26,27.9,26.0/3.0/1997.0
816,1997,3,27,28.2,27.0/3.0/1997.0
817,1997,3,28,28.6,28.0/3.0/1997.0
818,1997,3,29,28.7,29.0/3.0/1997.0
819,1997,3,30,28.6,30.0/3.0/1997.0
820,1997,3,31,29.6,31.0/3.0/1997.0
821,1997,4,1,29.6,1.0/4.0/1997.0
822,1997,4,2,29.4,2.0/4.0/1997.0
823,1997,4,3,29.2,3.0/4.0/1997.0
824,1997,4,4,28.3,4.0/4.0/1997.0
825,1997,4,5,28.4,5.0/4.0/1997.0
826,1997,4,6,27.0,6.0/4.0/1997.0
827,1997,4,7,28.6,7.0/4.0/1997.0
828,1997,4,8,28.9,8.0/4.0/1997.0
829,1997,4,9,30.4,9.0/4.0/1997.0
830,1997,4,10,30.9,10.0/4.0/1997.0
831,1997,4,11,30.2,11.0/4.0/1997.0
832,1997,4,12,30.3,12.0/4.0/1997.0
833,1997,4,13,31.2,13.0/4.0/1997.0
834,1997,4,14,30.7,14.0/4.0/1997.0
835,1997,4,15,30.2,15.0/4.0/1997.0
836,1997,4,16,29.7,16.0/4.0/1997.0
837,1997,4,17,29.4,17.0/4.0/1997.0
838,1997,4,18,29.7,18.0/4.0/1997.0
839,1997,4,19,29.0,19.0/4.0/1997.0
840,1997,4,20,29.6,20.0/4.0/1997.0
841,1997,4,21,29.0,21.0/4.0/1997.0
842,1997,4,22,28.9,22.0/4.0/1997.0
843,1997,4,23,29.2,23.0/4.0/1997.0
844,1997,4,24,29.7,24.0/4.0/1997.0
845,1997,4,25,30.2,25.0/4.0/1997.0
846,1997,4,26,30.4,26.0/4.0/1997.0
847,1997,4,27,30.1,27.0/4.0/1997.0
848,1997,4,28,29.3,28.0/4.0/1997.0
849,1997,4,29,30.2,29.0/4.0/1997.0
850,1997,4,30,29.8,30.0/4.0/1997.0
851,1997,5,1,29.0,1.0/5.0/1997.0
852,1997,5,2,29.5,2.0/5.0/1997.0
853,1997,5,3,29.4,3.0/5.0/1997.0
854,1997,5,4,30.2,4.0/5.0/1997.0
855,1997,5,5,29.9,5.0/5.0/1997.0
856,1997,5,6,28.9,6.0/5.0/1997.0
857,1997,5,7,29.7,7.0/5.0/1997.0
858,1997,5,8,29.3,8.0/5.0/1997.0
859,1997,5,9,29.6,9.0/5.0/1997.0
860,1997,5,10,31.2,10.0/5.0/1997.0
861,1997,5,11,30.5,11.0/5.0/1997.0
862,1997,5,12,30.7,12.0/5.0/1997.0
863,1997,5,13,30.7,13.0/5.0/1997.0
864,1997,5,14,30.5,14.0/5.0/1997.0
865,1997,5,15,30.9,15.0/5.0/1997.0
866,1997,5,16,30.0,16.0/5.0/1997.0
867,1997,5,17,32.4,17.0/5.0/1997.0
868,1997,5,18,33.8,18.0/5.0/1997.0
869,1997,5,19,33.9,19.0/5.0/1997.0
870,1997,5,20,34.1,20.0/5.0/1997.0
871,1997,5,21,32.4,21.0/5.0/1997.0
872,1997,5,22,32.5,22.0/5.0/1997.0
873,1997,5,23,33.2,23.0/5.0/1997.0
874,1997,5,24,33.7,24.0/5.0/1997.0
875,1997,5,25,32.9,25.0/5.0/1997.0
876,1997,5,26,31.6,26.0/5.0/1997.0
877,1997,5,27,32.2,27.0/5.0/1997.0
878,1997,5,28,33.2,28.0/5.0/1997.0
879,1997,5,29,34.2,29.0/5.0/1997.0
880,1997,5,30,32.1,30.0/5.0/1997.0
881,1997,5,31,33.7,31.0/5.0/1997.0
882,1997,6,1,32.9,1.0/6.0/1997.0
883,1997,6,2,32.4,2.0/6.0/1997.0
884,1997,6,3,32.5,3.0/6.0/1997.0
885,1997,6,4,32.8,4.0/6.0/1997.0
886,1997,6,5,32.6,5.0/6.0/1997.0
887,1997,6,6,31.1,6.0/6.0/1997.0
888,1997,6,7,32.6,7.0/6.0/1997.0
889,1997,6,8,32.3,8.0/6.0/1997.0
890,1997,6,9,31.4,9.0/6.0/1997.0
891,1997,6,10,30.3,10.0/6.0/1997.0
892,1997,6,11,30.7,11.0/6.0/1997.0
893,1997,6,12,30.6,12.0/6.0/1997.0
894,1997,6,13,28.1,13.0/6.0/1997.0
895,1997,6,14,29.9,14.0/6.0/1997.0
896,1997,6,15,30.7,15.0/6.0/1997.0
897,1997,6,16,32.1,16.0/6.0/1997.0
898,1997,6,17,33.4,17.0/6.0/1997.0
899,1997,6,18,33.2,18.0/6.0/1997.0
900,1997,6,19,30.9,19.0/6.0/1997.0
901,1997,6,20,31.9,20.0/6.0/1997.0
902,1997,6,21,30.1,21.0/6.0/1997.0
903,1997,6,22,32.6,22.0/6.0/1997.0
904,1997,6,23,28.5,23.0/6.0/1997.0
905,1997,6,24,30.4,24.0/6.0/1997.0
906,1997,6,25,32.2,25.0/6.0/1997.0
907,1997,6,26,32.8,26.0/6.0/1997.0
908,1997,6,27,32.4,27.0/6.0/1997.0
909,1997,6,28,33.6,28.0/6.0/1997.0
910,1997,6,29,33.0,29.0/6.0/1997.0
911,1997,6,30,32.6,30.0/6.0/1997.0
912,1997,7,1,32.0,1.0/7.0/1997.0
913,1997,7,2,33.2,2.0/7.0/1997.0
914,1997,7,3,32.2,3.0/7.0/1997.0
915,1997,7,4,32.1,4.0/7.0/1997.0
916,1997,7,5,30.2,5.0/7.0/1997.0
917,1997,7,6,30.5,6.0/7.0/1997.0
918,1997,7,7,30.2,7.0/7.0/1997.0
919,1997,7,8,29.0,8.0/7.0/1997.0
920,1997,7,9,30.1,9.0/7.0/1997.0
921,1997,7,10,31.9,10.0/7.0/1997.0
922,1997,7,11,30.4,11.0/7.0/1997.0
923,1997,7,12,32.3,12.0/7.0/1997.0
924,1997,7,13,30.8,13.0/7.0/1997.0
925,1997,7,14,32.0,14.0/7.0/1997.0
926,1997,7,15,31.5,15.0/7.0/1997.0
927,1997,7,16,31.6,16.0/7.0/1997.0
928,1997,7,17,32.0,17.0/7.0/1997.0
929,1997,7,18,31.1,18.0/7.0/1997.0
930,1997,7,19,30.1,19.0/7.0/1997.0
931,1997,7,20,31.0,20.0/7.0/1997.0
932,1997,7,21,31.4,21.0/7.0/1997.0
933,1997,7,22,31.1,22.0/7.0/1997.0
934,1997,7,23,30.4,23.0/7.0/1997.0
935,1997,7,24,29.4,24.0/7.0/1997.0
936,1997,7,25,31.2,25.0/7.0/1997.0
937,1997,7,26,31.1,26.0/7.0/1997.0
938,1997,7,27,30.9,27.0/7.0/1997.0
939,1997,7,28,30.9,28.0/7.0/1997.0
940,1997,7,29,31.3,29.0/7.0/1997.0
941,1997,7,30,31.1,30.0/7.0/1997.0
942,1997,7,31,31.7,31.0/7.0/1997.0
943,1997,8,1,32.1,1.0/8.0/1997.0
944,1997,8,2,33.7,2.0/8.0/1997.0
945,1997,8,3,31.4,3.0/8.0/1997.0
946,1997,8,4,32.6,4.0/8.0/1997.0
947,1997,8,5,32.9,5.0/8.0/1997.0
948,1997,8,6,31.6,6.0/8.0/1997.0
949,1997,8,7,31.0,7.0/8.0/1997.0
950,1997,8,8,27.8,8.0/8.0/1997.0
951,1997,8,9,29.2,9.0/8.0/1997.0
952,1997,8,10,29.6,10.0/8.0/1997.0
953,1997,8,11,30.0,11.0/8.0/1997.0
954,1997,8,12,27.9,12.0/8.0/1997.0
955,1997,8,13,27.5,13.0/8.0/1997.0
956,1997,8,14,30.4,14.0/8.0/1997.0
957,1997,8,15,29.0,15.0/8.0/1997.0
958,1997,8,16,28.6,16.0/8.0/1997.0
959,1997,8,17,28.7,17.0/8.0/1997.0
960,1997,8,18,31.1,18.0/8.0/1997.0
961,1997,8,19,31.9,19.0/8.0/1997.0
962,1997,8,20,31.2,20.0/8.0/1997.0
963,1997,8,21,31.5,21.0/8.0/1997.0
964,1997,8,22,31.1,22.0/8.0/1997.0
965,1997,8,23,33.3,23.0/8.0/1997.0
966,1997,8,24,32.8,24.0/8.0/1997.0
967,1997,8,25,33.6,25.0/8.0/1997.0
968,1997,8,26,30.1,26.0/8.0/1997.0
969,1997,8,27,31.1,27.0/8.0/1997.0
970,1997,8,28,29.8,28.0/8.0/1997.0
971,1997,8,29,31.0,29.0/8.0/1997.0
972,1997,8,30,30.7,30.0/8.0/1997.0
973,1997,8,31,30.4,31.0/8.0/1997.0
974,1997,9,1,30.8,1.0/9.0/1997.0
975,1997,9,2,30.4,2.0/9.0/1997.0
976,1997,9,3,29.9,3.0/9.0/1997.0
977,1997,9,4,30.2,4.0/9.0/1997.0
978,1997,9,5,29.6,5.0/9.0/1997.0
979,1997,9,6,29.7,6.0/9.0/1997.0
980,1997,9,7,29.5,7.0/9.0/1997.0
981,1997,9,8,27.6,8.0/9.0/1997.0
982,1997,9,9,28.0,9.0/9.0/1997.0
983,1997,9,10,30.2,10.0/9.0/1997.0
984,1997,9,11,29.2,11.0/9.0/1997.0
985,1997,9,12,29.7,12.0/9.0/1997.0
986,1997,9,13,29.1,13.0/9.0/1997.0
987,1997,9,14,26.5,14.0/9.0/1997.0
988,1997,9,15,28.7,15.0/9.0/1997.0
989,1997,9,16,29.6,16.0/9.0/1997.0
990,1997,9,17,29.0,17.0/9.0/1997.0
991,1997,9,18,29.9,18.0/9.0/1997.0
992,1997,9,19,30.0,19.0/9.0/1997.0
993,1997,9,20,29.0,20.0/9.0/1997.0
994,1997,9,21,28.0,21.0/9.0/1997.0
995,1997,9,22,26.9,22.0/9.0/1997.0
996,1997,9,23,28.6,23.0/9.0/1997.0
997,1997,9,24,29.5,24.0/9.0/1997.0
998,1997,9,25,31.0,25.0/9.0/1997.0
999,1997,9,26,29.0,26.0/9.0/1997.0
1000,1997,9,27,29.9,27.0/9.0/1997.0
1001,1997,9,28,29.7,28.0/9.0/1997.0
1002,1997,9,29,28.4,29.0/9.0/1997.0
1003,1997,9,30,29.3,30.0/9.0/1997.0
1004,1997,10,1,27.6,1.0/10.0/1997.0
1005,1997,10,2,27.9,2.0/10.0/1997.0
1006,1997,10,3,28.0,3.0/10.0/1997.0
1007,1997,10,4,27.5,4.0/10.0/1997.0
1008,1997,10,5,27.8,5.0/10.0/1997.0
1009,1997,10,6,27.8,6.0/10.0/1997.0
1010,1997,10,7,28.9,7.0/10.0/1997.0
1011,1997,10,8,28.4,8.0/10.0/1997.0
1012,1997,10,9,29.0,9.0/10.0/1997.0
1013,1997,10,10,28.9,10.0/10.0/1997.0
1014,1997,10,11,28.7,11.0/10.0/1997.0
1015,1997,10,12,28.7,12.0/10.0/1997.0
1016,1997,10,13,28.2,13.0/10.0/1997.0
1017,1997,10,14,29.5,14.0/10.0/1997.0
1018,1997,10,15,30.2,15.0/10.0/1997.0
1019,1997,10,16,28.7,16.0/10.0/1997.0
1020,1997,10,17,27.0,17.0/10.0/1997.0
1021,1997,10,18,28.0,18.0/10.0/1997.0
1022,1997,10,19,28.9,19.0/10.0/1997.0
1023,1997,10,20,28.3,20.0/10.0/1997.0
1024,1997,10,21,25.4,21.0/10.0/1997.0
1025,1997,10,22,27.3,22.0/10.0/1997.0
1026,1997,10,23,27.8,23.0/10.0/1997.0
1027,1997,10,24,27.6,24.0/10.0/1997.0
1028,1997,10,25,27.5,25.0/10.0/1997.0
1029,1997,10,26,26.4,26.0/10.0/1997.0
1030,1997,10,27,26.6,27.0/10.0/1997.0
1031,1997,10,28,26.9,28.0/10.0/1997.0
1032,1997,10,29,26.0,29.0/10.0/1997.0
1033,1997,10,30,25.1,30.0/10.0/1997.0
1034,1997,10,31,26.1,31.0/10.0/1997.0
1035,1997,11,1,26.3,1.0/11.0/1997.0
1036,1997,11,2,25.4,2.0/11.0/1997.0
1037,1997,11,3,24.1,3.0/11.0/1997.0
1038,1997,11,4,24.6,4.0/11.0/1997.0
1039,1997,11,5,25.8,5.0/11.0/1997.0
1040,1997,11,6,25.1,6.0/11.0/1997.0
1041,1997,11,7,24.6,7.0/11.0/1997.0
1042,1997,11,8,25.5,8.0/11.0/1997.0
1043,1997,11,9,26.8,9.0/11.0/1997.0
1044,1997,11,10,27.4,10.0/11.0/1997.0
1045,1997,11,11,26.9,11.0/11.0/1997.0
1046,1997,11,12,27.6,12.0/11.0/1997.0
1047,1997,11,13,27.0,13.0/11.0/1997.0
1048,1997,11,14,26.4,14.0/11.0/1997.0
1049,1997,11,15,25.4,15.0/11.0/1997.0
1050,1997,11,16,25.0,16.0/11.0/1997.0
1051,1997,11,17,24.1,17.0/11.0/1997.0
1052,1997,11,18,25.8,18.0/11.0/1997.0
1053,1997,11,19,25.2,19.0/11.0/1997.0
1054,1997,11,20,26.3,20.0/11.0/1997.0
1055,1997,11,21,26.7,21.0/11.0/1997.0
1056,1997,11,22,27.5,22.0/11.0/1997.0
1057,1997,11,23,25.9,23.0/11.0/1997.0
1058,1997,11,24,26.4,24.0/11.0/1997.0
1059,1997,11,25,26.0,25.0/11.0/1997.0
1060,1997,11,26,26.3,26.0/11.0/1997.0
1061,1997,11,27,24.9,27.0/11.0/1997.0
1062,1997,11,28,25.7,28.0/11.0/1997.0
1063,1997,11,29,27.4,29.0/11.0/1997.0
1064,1997,11,30,27.3,30.0/11.0/1997.0
1065,1997,12,1,27.2,1.0/12.0/1997.0
1066,1997,12,2,26.9,2.0/12.0/1997.0
1067,1997,12,3,27.5,3.0/12.0/1997.0
1068,1997,12,4,26.1,4.0/12.0/1997.0
1069,1997,12,5,24.4,5.0/12.0/1997.0
1070,1997,12,6,23.5,6.0/12.0/1997.0
1071,1997,12,7,25.4,7.0/12.0/1997.0
1072,1997,12,8,24.5,8.0/12.0/1997.0
